close,volume,ADX,APO,CCI,MACD_Signal,MACD_Hist,OBV,RSI,SlowD,WMA,day_var_range,stock_id,Bband_width,day_diff,ATR,day_cos,target,last_target
59.88,15.325592336750177,38.542,-0.3713,-134.3238,0.5498,-0.6394,18.178616838774285,31.2942,49.4331,15.0236,0.030227120908483552,0,0.0726523602864826,-0.018360655737704876,0.033499292085159595,-0.22252093395631434,0,0.0
58.5,15.483708012858619,42.1178,-0.4911,-115.942,0.5498,-0.6394,18.03347885827625,25.4949,40.509,14.7619,0.042735042735042736,0,0.1096877773186378,-0.031136137793971556,0.03637896480468996,-0.900968867902419,0,0.0
59.75,15.896825468791846,45.7327,-0.5373,-75.9494,0.5498,-0.6394,18.24543887889462,38.4166,29.5456,14.6617,0.04184100418410042,0,0.0819823076450889,0.021367521367521368,0.038821006959302615,-0.9009688679024191,1,0.0
59.56,15.14835166207703,45.4971,-0.5489,-26.4488,0.4074,-0.6858,18.150731196829117,37.191,26.413,14.6032,0.03156480859637344,0,0.05900076695518798,-0.0031799163179915936,0.03337067667342913,1.0,0,1.0
58.44,14.970251415549226,46.227,-0.5656,-66.4999,0.2435,-0.7338,18.063940097855294,30.1127,31.6659,14.493,0.03199863107460639,0,0.04235837990754164,-0.020941531244764618,0.02979087876394062,0.6234898018587336,0,0.0
58.5,15.32550397608131,41.6372,-0.5775,46.8948,0.0771,-0.6957,18.18557595388929,30.9922,36.4348,14.4337,0.038461538461538464,0,0.03935927724699843,-0.029045643153526972,0.031137032610094463,-0.22252093395631434,1,0.0
59.25,15.030334574356726,37.9653,-0.5626,70.0161,-0.0747,-0.54,18.267392037519276,42.3317,38.1342,14.4582,0.024303797468354392,0,0.0365536512152273,-0.004201680672268907,0.030139116847514164,-0.900968867902419,1,1.0
59.5,14.944070246499248,36.2991,-0.5282,23.7003,-0.2086,-0.4136,18.33697952959712,46.0271,40.7136,14.4909,0.023193277310924295,0,0.032848201284944284,0.004219409282700422,0.030482159993626357,1.0,1,1.0
59.13,14.676754010690509,34.9662,-0.487,-22.8273,-0.3329,-0.3396,18.28415517038145,41.1489,44.8341,14.4974,0.015897175714527395,0,0.02848786678990705,-0.00421017177500842,0.029458974339272654,0.6234898018587336,0,1.0
58.94,14.4186241629259,30.9281,-0.4389,-78.5124,-0.448,-0.2992,18.241348327224607,38.5279,44.1084,14.4954,0.021208008143875128,0,0.02269685555417585,-0.01569806279225125,0.03014304045978262,-0.22252093395631434,0,0.0
58.44,14.500928444342026,29.3714,-0.3947,-152.2856,-0.5433,-0.2127,18.192695503052708,31.8536,34.8539,14.4444,0.017111567419575632,0,0.02416161280496249,-0.012671059300557527,0.028831485110891824,-0.900968867902419,0,0.0
58.25,14.162570121947523,31.1557,-0.3538,-125.1109,-0.6155,-0.1242,18.156504251391038,29.4318,21.9332,14.3789,0.014077253218884126,0,0.031066354171737746,-0.010699728260869608,0.02596570615927597,-0.9009688679024191,0,0.0
56.25,15.519986067600891,40.5511,-0.3704,-166.6667,-0.6629,-0.0423,18.00192978346897,14.7131,13.2322,14.1662,0.04888888888888889,0,0.07111998983495929,-0.018495899493980148,0.026670494629754814,1.0,0,0.0
56.44,15.11133328959274,48.0674,-0.3744,-89.372,-0.6811,0.0277,18.107267800439708,19.4941,13.197,14.0222,0.020907158043940464,0,0.07707777666842579,0.012376681614349735,0.025604729574511514,0.6234898018587336,1,0.0
57.06,15.369161092729245,47.509,-0.355,-34.7885,-0.6806,0.0666,18.22894139060368,34.4764,19.9566,13.9728,0.024185068349106123,0,0.06357351425626927,0.010985116938341683,0.02482337330196149,-0.22252093395631434,1,1.0
57.0,15.086562684108234,44.6268,-0.3381,6.7631,-0.6756,0.1054,18.13862283950936,33.7173,29.446,13.9493,0.019824561403508693,0,0.04914225086563479,-0.0010515247108307444,0.022959675596158514,-0.900968867902419,0,1.0
60.75,15.562447157891121,44.0391,-0.2226,166.6667,-0.6568,0.2039,18.280234078708,75.6318,44.335,14.2558,0.047242798353909425,0,0.11385541323531469,0.038461538461538464,0.025253575684714015,-0.9009688679024191,1,0.0
58.81,15.288418529475148,44.0563,-0.1702,76.3171,-0.6226,0.2575,18.17443744857137,53.6805,57.4015,14.3629,0.03723856486992004,0,0.10812579632246963,-0.027933884297520625,0.02665810444061359,1.0,0,1.0
60.81,15.362860490896166,44.9476,-0.0679,88.5579,-0.5688,0.3063,18.287962746146853,66.289,72.3237,14.5916,0.01841802335142242,0,0.1127703610296335,-0.0021332458155562104,0.026910189204303096,0.6234898018587336,1,0.0
61.5,15.249380298081729,47.2117,0.0399,95.3531,-0.5061,0.3138,18.379452427311122,69.8306,78.3344,14.8052,0.022276422764227716,0,0.10938048793667082,0.01134681795757273,0.027017030666338353,-0.22252093395631434,1,1.0
60.56,14.931635599263636,49.023,0.1093,42.8201,-0.4437,0.2658,18.313707829077302,59.2336,83.4138,14.8695,0.01651254953764861,0,0.05912774471233067,-0.014322916666666593,0.026957128878145654,-0.900968867902419,0,1.0
61.06,15.13902511715958,51.9908,0.1835,72.6803,-0.3814,0.2369,18.39401023686765,62.9699,81.5575,14.9164,0.02047166721257779,0,0.06067817972164872,-0.014207297384565635,0.027596570277515015,-0.9009688679024191,1,0.0
65.0,16.032036656671913,58.4885,0.3501,166.6667,-0.313,0.2754,18.566675405127928,80.5389,81.0134,15.2803,0.06061538461538458,0,0.10506338226343731,0.06018594030337625,0.028769219850164583,0.6234898018587336,1,1.0
65.25,15.672855031824993,63.8575,0.4862,106.9966,-0.2352,0.3218,18.67169157837554,81.2447,83.0804,15.5634,0.022988505747126436,0,0.1276070781448784,0.0038461538461538464,0.028977354620483186,-0.22252093395631434,1,1.0
65.88,15.568165480624781,68.621,0.6011,91.6377,-0.1444,0.3912,18.757668569063558,83.1676,90.2145,15.8255,0.012295081967213151,0,0.14013459290385774,0.008727606798346244,0.027788355982293882,-0.900968867902419,1,1.0
66.88,15.554730518005096,72.9586,0.7058,93.5514,-0.0488,0.4559,18.83581892335871,86.0129,96.6924,16.0976,0.016895933014354,0,0.12101182785011433,0.001947565543071093,0.027495493143378413,-0.9009688679024191,1,1.0
64.88,15.547697112554635,61.8267,0.7176,-5.9314,0.0495,0.4702,18.758238113032906,60.4619,95.8181,16.103,0.049167694204685544,0,0.04488604607837056,-0.016969696969697037,0.027687982728456028,1.0,0,1.0
65.88,15.396405158372065,49.8808,0.7408,-52.8923,0.1488,0.4827,18.825282819755262,66.6532,89.3433,16.1277,0.0482695810564663,0,0.041407020219870146,0.02937499999999993,0.02879108434711065,0.6234898018587336,1,0.0
63.06,16.288842225367226,40.0986,0.6632,-132.3236,0.2421,0.4054,18.652956874029844,42.9473,72.5914,15.9075,0.0436092610212496,0,0.07973597359735983,-0.01852140077821008,0.03131020811409337,-0.22252093395631434,0,1.0
59.5,15.98746302427778,43.2565,0.4838,-153.7225,0.3355,0.3267,18.503145141581697,27.5085,53.7603,15.4321,0.07142857142857142,0,0.16507798679376112,-0.049976049816381964,0.03622542298052774,-0.900968867902419,0,0.0
56.94,15.508848528919213,47.4975,0.2457,-113.1634,0.4179,0.1794,18.397625001209292,20.7904,29.2525,14.8518,0.04601334738321048,0,0.22162970145032918,-0.042059219380888295,0.03917550276508393,-0.9009688679024191,0,0.0
57.44,15.495835733059423,51.3024,0.0358,-78.2816,0.4803,0.044,18.50184959574905,25.2474,15.217,14.4748,0.03812674094707517,0,0.23180976593804414,0.0066596565019277154,0.04094101013853367,1.0,1,0.0
58.13,15.216028532189704,54.651,-0.1404,-57.5193,0.5246,-0.0394,18.57400251747455,31.8612,7.8839,14.2759,0.03560984001376226,0,0.15104476775544798,0.006580086580086624,0.038440455678371434,0.6234898018587336,1,1.0
56.38,15.091432140776401,57.33,-0.333,-86.6038,0.5437,-0.1248,18.510576300195456,24.882,9.006,14.0606,0.02660517914153955,0,0.07519593758445582,-0.020500347463516325,0.03880212301781275,-0.22252093395631434,0,1.0
55.25,15.369900979932318,61.2176,-0.5181,-143.1915,0.527,-0.2707,18.420096583363787,21.1437,9.3728,13.8622,0.030588235294117607,0,0.06913044105553227,-0.022123893805309734,0.04063143835050319,-0.900968867902419,0,0.0
56.25,15.564867096150225,57.0661,-0.6321,-44.487,0.4801,-0.3823,18.529027405634892,32.3816,10.3174,13.8149,0.044444444444444446,0,0.0709958088730283,0.01809954751131222,0.04338628949351224,-0.9009688679024191,1,0.0
56.88,15.169127014998038,53.7449,-0.6839,4.6884,0.402,-0.4734,18.596197542471604,39.2045,17.1092,13.8304,0.036392405063291146,0,0.06660689495603879,0.014627185158758478,0.0421087605793728,1.0,1,1.0
57.19,15.233933474931236,49.0014,-0.693,106.0136,0.3012,-0.5606,18.663214296267764,42.7572,32.3845,13.8805,0.019758699073264604,0,0.04686430604084862,-0.004352367688022284,0.039257672381052634,0.6234898018587336,1,1.0
57.0,15.195359441550707,45.2066,-0.6691,72.8291,0.1802,-0.6077,18.5988168958127,40.925,50.3374,13.9303,0.017543859649122806,0,0.04973331514755605,0.0,0.03665113224383995,-0.22252093395631434,0,1.0
56.69,15.205672679645613,44.8071,-0.6258,-21.2235,0.0452,-0.6628,18.529246326890338,37.6358,62.3139,13.9447,0.019932968777562225,0,0.02253185798188556,-0.009781659388646329,0.031501571978739026,-0.900968867902419,0,0.0
55.56,15.16210234985689,48.9419,-0.5997,-166.6667,-0.0972,-0.6596,18.45777613289562,27.5477,60.4932,13.8432,0.019078473722102144,0,0.040770920018492904,-0.003408071748878883,0.028808084612628192,-0.9009688679024191,0,0.0
54.13,15.08723574468862,54.1612,-0.6063,-117.7945,-0.2443,-0.5951,18.38655710899733,19.3451,47.8417,13.6361,0.026602623314243446,0,0.08212758780003075,-0.016890664729386117,0.02765567284934502,1.0,0,0.0
55.69,15.182979069585192,59.1022,-0.5589,-56.9843,-0.3817,-0.4355,18.46465936069432,42.6366,35.1386,13.6014,0.0448913629017777,0,0.07275721616892374,0.04327463469464209,0.028583825138146567,0.6234898018587336,1,0.0
53.56,15.049411319686575,63.055,-0.5604,-87.0197,-0.5043,-0.3427,18.396662614097366,28.5602,26.6249,13.4172,0.04088872292755783,0,0.08268491190412314,-0.027243007628042135,0.030012179516748394,-0.22252093395631434,0,1.0
52.31,15.578613489454387,68.1974,-0.586,-154.0264,-0.6136,-0.2722,18.26946011233827,22.9919,26.6277,13.187,0.045306824698910425,0,0.09433533024948812,-0.022242990654205565,0.03148403845722768,-0.900968867902419,0,0.0
51.38,15.559776696770397,72.5611,-0.6291,-107.1897,-0.7048,-0.1877,18.126610322717003,19.4629,22.0648,12.9524,0.030362008563643485,0,0.11267409900867782,-0.002330097087378591,0.030075794869147576,-0.9009688679024191,0,0.0
51.75,15.47782569969845,72.5637,-0.6477,-65.6124,-0.7739,-0.1071,18.258930942129467,25.1744,20.9979,12.8164,0.04115942028985512,0,0.11951093910926631,0.018500295217476828,0.03055249639180398,0.6234898018587336,1,0.0
51.25,15.522220542614422,73.3997,-0.6628,-87.8305,-0.8253,-0.0653,18.12016738146694,22.4813,18.1179,12.6784,0.02809756097560971,0,0.06496876577486123,-0.00253016738030367,0.03138638258203849,-0.22252093395631434,0,1.0
49.81,15.860076064693105,75.8876,-0.6964,-142.1552,-0.8558,-0.036,17.886112156952947,16.2305,21.6372,12.4954,0.04396707488456129,0,0.06521599948781164,-0.011314013497419615,0.034028704105582334,-0.900968867902419,0,0.0
48.69,15.511603300499383,78.0689,-0.7381,-97.0517,-0.8727,-0.0366,17.680169402996142,12.7767,22.2313,12.282,0.05401519819264727,0,0.09190685556098356,-0.02130653266331663,0.03743692704709084,-0.9009688679024191,0,0.0
49.31,15.501057481993733,80.195,-0.7393,-77.3508,-0.8806,-0.0296,17.884157770099623,23.9717,24.1742,12.1785,0.0431961062664773,0,0.0933858849612021,0.02600915522263837,0.03984869030152836,1.0,1,0.0
48.63,15.458982873248948,81.8959,-0.7422,-97.1307,-0.8901,-0.0127,17.689449504802514,20.3848,24.232,12.0533,0.024264857084104457,0,0.07806160968365503,0.010388531061707874,0.039614913678514455,0.6234898018587336,0,1.0
51.0,15.870416165404045,68.0343,-0.6707,138.1335,-0.8921,0.0271,17.970382498059084,51.8036,33.8778,12.1728,0.04294117647058833,0,0.07018927444794938,0.03679609676763575,0.039419895035395516,-0.22252093395631434,1,0.0
49.63,15.552338719744133,58.7095,-0.6241,72.5686,-0.883,0.0793,17.774134685738076,40.3093,43.818,12.1844,0.04896232117670763,0,0.06929352286530308,-0.03047470209025191,0.0402272548603105,-0.900968867902419,0,1.0
50.13,15.320765261442965,49.1656,-0.5582,24.4575,-0.8722,0.0768,17.932852003156682,45.796,57.5234,12.2399,0.02633153800119689,0,0.06379137084453299,0.0,0.03832972619053915,-0.9009688679024191,1,0.0
49.0,15.18491330567275,41.5948,-0.5215,-57.6968,-0.862,0.0725,17.79574908482109,36.3555,56.3907,12.1794,0.02428571428571424,0,0.06749100940933045,-0.0038625736938401652,0.037722096762746224,1.0,0,1.0
47.13,16.27681595982345,45.1097,-0.5309,-143.4718,-0.8523,0.0494,17.21969018829897,25.4872,51.9521,11.9711,0.08890303416083169,0,0.10655662386915145,-0.02583712277800744,0.04249645814984388,0.6234898018587336,0,0.0
47.5,15.792476446543674,47.9216,-0.5168,-78.9251,-0.8408,0.0524,17.611700647515814,30.6172,41.4096,11.8176,0.04589473684210526,0,0.09751556999729218,0.01865751662020153,0.04427617573649344,-0.22252093395631434,1,0.0
46.75,15.63920480715098,50.1711,-0.5127,-68.1818,-0.8268,0.0435,17.285667952795773,26.0695,37.4596,11.66,0.03593582887700534,0,0.10676672384219564,-0.017031118587047988,0.043473051135737836,-0.900968867902419,0,1.0
45.5,15.765640505419364,54.8617,-0.536,-136.2781,-0.8144,0.0162,16.710460763200828,19.9089,34.4973,11.4473,0.05648351648351649,0,0.09712333912800403,-0.01215805471124625,0.04371988296482476,-0.9009688679024191,0,0.0
43.75,15.872604363805126,59.4392,-0.5943,-128.4478,-0.8042,-0.0074,14.705950416723242,14.4963,30.9272,11.1812,0.026971428571428566,0,0.11462991449933807,0.011560693641618497,0.04209741519531989,1.0,0,0.0
43.31,15.534878708949913,63.3703,-0.6483,-89.407,-0.7968,-0.0009,-15.981794826996522,13.2385,24.2155,10.962,0.03301777880397136,0,0.139308520343003,-0.022568269013766643,0.04297270736730658,0.6234898018587336,0,0.0
47.56,16.2196680909083,53.2919,-0.5754,71.1465,-0.7901,0.0465,16.411690284719572,57.6269,25.8517,11.1512,0.09062237174095883,0,0.14282767773871877,0.08857862211032284,0.04774082689434363,-0.22252093395631434,1,0.0
49.75,15.990841770601907,50.0223,-0.4364,141.7519,-0.7737,0.1254,17.250226561327118,68.1295,40.2369,11.5162,0.02653266331658292,0,0.20674354387732055,0.00892313932265256,0.045497861108331164,-0.900968867902419,1,1.0
49.13,15.798634049609174,47.5312,-0.3202,81.5595,-0.7538,0.1436,16.618373906279665,62.6356,66.415,11.778,0.024221453287197183,0,0.22476651383936147,-0.005062778452814905,0.045286852636931184,-0.9009688679024191,0,1.0
48.56,15.032676252144363,42.1168,-0.2209,37.9242,-0.7261,0.1727,16.09140264140741,57.3234,83.3782,11.9306,0.01935749588138381,0,0.18918579115886888,-0.008979591836734647,0.044794030796498144,1.0,0,0.0
49.44,15.271307893779683,39.9255,-0.1027,28.2711,-0.6949,0.1873,16.723089038583602,63.3259,89.9931,12.0765,0.04672330097087369,0,0.06292386039001367,0.04347826086956511,0.04057605747750234,0.6234898018587336,1,0.0
47.06,15.597573332504123,32.2749,-0.063,-148.8567,-0.661,0.1824,15.676205274796834,42.9184,80.4698,11.9265,0.05971100722481942,0,0.07837169328805596,-0.03959183673469383,0.04195768451577376,-0.22252093395631434,0,1.0
47.0,15.457783647031576,26.1543,-0.0285,-89.8038,-0.6165,0.2192,-15.177922234663406,42.4869,66.0157,11.7798,0.041276595744680955,0,0.08576546291108515,0.0,0.04249176120254132,-0.900968867902419,0,0.0
47.0,15.293609187630151,20.9429,-0.0018,-85.5773,-0.5645,0.2209,-15.177922234663406,42.4869,44.5409,11.6782,0.017234042553191387,0,0.08509873096881371,0.0,0.03856681380950881,-0.9009688679024191,0,0.0
45.25,15.477104582451686,22.5808,-0.0336,-129.4553,-0.5098,0.2041,-16.485582010355984,29.1375,27.7469,11.468,0.04154696132596691,0,0.11459713986745723,-0.03332621234778898,0.04002436708496264,1.0,0,0.0
44.88,15.73778660900494,25.3979,-0.0866,-104.0082,-0.4555,0.2004,-17.151778266443316,26.9035,15.0921,11.2818,0.03609625668449192,0,0.08423301246255033,-0.019016393442622896,0.04033221487301471,0.6234898018587336,0,0.0
46.88,15.913074517158462,23.0747,-0.0981,5.553,-0.3998,0.2531,-16.28542209083713,51.8485,13.8921,11.3344,0.03732935153583618,0,0.08137175324675323,0.03305420890260026,0.03500291285250244,-0.22252093395631434,1,0.0
48.56,16.055965001901956,27.5005,-0.0652,148.5664,-0.3337,0.3183,15.75767097125369,64.5509,23.3506,11.5279,0.0578665568369027,0,0.11347253185749352,0.030341608317419895,0.038136302204534414,-0.900968867902419,1,1.0
46.94,15.303571710041844,29.8505,-0.0718,50.0609,-0.2726,0.2697,-14.448483546499054,48.9774,39.7327,11.5629,0.03728163613123136,0,0.11277447699106627,-0.03594167180119121,0.03944232048893783,-0.9009688679024191,0,1.0
49.31,15.774675473197792,34.794,-0.0075,86.6573,-0.2183,0.1988,16.325402541723204,64.5969,55.7155,11.7933,0.054552829040762474,0,0.1282083895092977,0.03941821247892084,0.0429618538048757,1.0,1,0.0
52.38,16.432548735606485,42.2097,0.1354,141.126,-0.1633,0.1796,17.49670558736963,76.3298,66.6478,12.209,0.07999236349751823,0,0.1624211647145549,0.05818181818181823,0.04628876005754016,0.6234898018587336,1,1.0
47.63,16.130844142513734,43.4508,0.1414,-20.5993,-0.1187,0.1235,16.78269936514876,46.5154,69.9425,12.1118,0.0747428091538945,0,0.1535114516422001,-0.05213930348258702,0.04779194025044766,-0.22252093395631434,0,1.0
45.75,16.151288715049265,35.6588,0.0945,-119.3566,-0.083,0.0601,-14.028846976172028,38.9823,61.5871,11.8481,0.0697267759562841,0,0.1910179691258515,-0.04448621553884717,0.05063695827160798,-0.900968867902419,0,0.0
46.19,15.637961036142336,29.4252,0.0612,-90.3063,-0.0502,0.0401,16.22571171096241,41.7424,41.1873,11.6666,0.036588006061918116,0,0.20346973411276642,0.009617486338797764,0.05257235462248065,-0.9009688679024191,1,0.0
45.0,15.679823374876738,25.5064,-0.0022,-62.1357,-0.0223,0.0179,-14.384681124699368,36.2056,22.8565,11.3998,0.051333333333333224,0,0.22786364673064438,-0.03225806451612903,0.053550991823217285,1.0,0,1.0
47.19,15.615271430416248,24.4168,-0.0099,18.0605,-0.0044,0.0192,16.150524214986824,51.1204,15.7207,11.3833,0.043653316380589155,0,0.08253318457740716,0.016149870801033594,0.054306697792827,0.6234898018587336,1,0.0
48.5,15.868762244870855,29.2478,0.0056,149.7585,0.0048,0.0621,17.070371135138185,58.3937,23.5303,11.5596,0.04639175257731959,0,0.10349839094778371,0.010416666666666666,0.055212937896975345,-0.22252093395631434,1,1.0
47.25,15.307605562871395,30.0716,-0.0181,48.4434,0.018,0.0981,16.650087736281485,49.592,37.3733,11.619,0.031746031746031744,0,0.09921680006885267,-0.005263157894736842,0.05260088538788825,-0.900968867902419,0,1.0
47.0,15.37241250948366,25.4915,-0.0427,-23.6084,0.0329,0.0816,15.835069522756726,47.7912,48.5681,11.6333,0.031914893617021274,0,0.09537276611107758,0.016216216216216217,0.05206421113646724,-0.9009688679024191,0,0.0
48.5,15.493560122563807,25.4872,-0.0274,24.5029,0.0403,0.0428,16.71941264450891,58.9667,53.1498,11.7573,0.049072164948453664,0,0.05595672475823528,0.0374331550802139,0.051516144727236354,1.0,1,0.0
48.63,15.687389808818669,27.0229,-0.0028,33.9488,0.0477,0.0239,17.257408358756695,59.8967,54.7508,11.8346,0.05654945506888751,0,0.05831206800398824,0.006623887393914309,0.049171853884373284,0.6234898018587336,1,1.0
49.19,15.432242007772459,29.9396,0.0568,142.5415,0.0518,-0.0383,17.536842705498824,64.2585,61.0019,11.9343,0.035576336653791424,0,0.06962285178016303,0.011515525395846085,0.045255206634362985,-0.22252093395631434,1,1.0
49.44,15.236037490966611,32.273,0.1202,84.3406,0.0457,-0.1103,17.719461088463635,66.3036,70.9343,12.0431,0.029126213592232966,0,0.0695086813195939,0.019381443298969025,0.04119515039795786,-0.900968867902419,1,1.0
