close,volume,ADX,APO,CCI,MACD_Signal,MACD_Hist,OBV,RSI,SlowD,WMA,day_var_range,Bband_width,day_diff,ATR,day_cos,target,last_target
97.25,15.665617705798734,55.8938,-0.7293,-121.4131,-0.8678,-0.4457,-16.605521687316458,15.8486,38.2133,25.75,0.03403598971722367,0.1111456310679611,-0.017676767676767676,0.01942312598433868,-0.9009688679024191,0,0.0
96.81,15.031313410515727,62.762,-0.7293,-94.341,-0.8678,-0.4457,-16.952186727285145,14.9102,23.8105,25.3279,0.02458423716558202,0.11218063874225657,0.008437500000000023,0.020550751221809424,1.0,0,0.0
93.38,15.512959530871255,68.8731,-0.7293,-105.2661,-0.8678,-0.4457,-17.3403169637985,9.4551,15.038,24.7544,0.04422788605697147,0.1283085027308277,-0.03672374664741079,0.023644005164638583,0.6234898018587336,0,0.0
91.21,15.419131786243558,74.1727,-0.9647,-123.5213,-0.8678,-0.4457,-17.597178856896296,7.3333,10.866,24.1736,0.033548952965683616,0.13213174702981761,-0.0172395216032756,0.02565274661505309,-0.22252093395631434,0,0.0
93.25,15.282439989737641,72.4402,-1.0942,-52.2978,-0.8678,-0.4457,-17.37705086501021,26.6704,10.9856,23.96,0.03088471849865947,0.09845993322203679,0.01358695652173913,0.02750076044965185,-0.900968867902419,1,0.0
94.38,14.888805380528378,68.8204,-1.1452,8.9641,-0.8678,-0.4457,-17.19539580760103,35.928,18.3248,23.96,0.019919474464928963,0.07793405676126879,-0.0065263157894737325,0.027651622624826927,-0.9009688679024191,1,1.0
93.18,14.813823943816322,67.4513,-1.1952,-3.2485,-0.8678,-0.4457,-17.3649785370322,30.7712,29.7816,23.9065,0.029512770980897187,0.04422228264279581,-0.015322836309838198,0.02727273797220304,1.0,0,1.0
94.19,14.875798078666987,62.0196,-1.1704,65.6353,-0.8678,-0.4457,-17.18350962338136,39.8536,43.551,24.0013,0.039176133347489095,0.04805156387362343,0.021029810298102955,0.03013062105647024,0.6234898018587336,1,0.0
94.67,14.921330475821218,57.6742,-1.0957,89.6226,-0.8678,-0.4457,-16.95000431708162,44.2023,53.9642,24.1233,0.017851484102672417,0.02580078181674974,0.005736747051949498,0.02967186702771309,-0.22252093395631434,1,1.0
94.63,14.990621126389993,50.9019,-0.9924,85.5216,-0.8678,-0.4457,-17.19834031621949,43.8719,63.7534,24.1828,0.024410863362570034,0.023053575268372456,-0.011077437558783597,0.029815251066267794,-0.900968867902419,0,1.0
94.88,15.802836947797699,48.798,-0.8631,20.1623,-0.8678,-0.4457,-16.514318244985244,46.9689,69.6082,24.24,0.03225126475548063,0.025717821782178227,-0.00189354092152332,0.029636778570093492,-0.9009688679024191,1,0.0
91.98,14.974120134461092,51.0765,-0.8086,-166.6667,-0.9839,-0.3894,-16.87106718026043,26.0928,68.1835,24.041,0.0387040661013264,0.04558462626346644,-0.020864381520119157,0.031048761463667928,1.0,0,1.0
91.0,14.882219641758624,53.3947,-0.7671,-112.1573,-1.0824,-0.2981,-17.112997949989705,21.9683,57.5847,23.7786,0.017142857142857168,0.06976441001572839,-0.0068754774637127085,0.0283402585722565,0.6234898018587336,0,0.0
91.56,14.877182544697186,48.4137,-0.7083,-50.0918,-1.1616,-0.2134,-16.872441453271094,29.8848,40.7939,23.6187,0.02118829183049364,0.07033409967525735,0.007482394366197258,0.0271041924587375,-0.22252093395631434,1,0.0
95.56,14.881462248792818,44.2575,-0.5495,89.5372,-1.2117,-0.0128,-16.55344319825233,63.2102,36.2855,23.8537,0.04060276266220171,0.07972767327500546,0.03163122098672144,0.028075996875091724,-0.900968867902419,1,1.0
97.75,14.548455688890193,44.4925,-0.3486,122.5524,-1.2232,0.2158,-16.239658290460273,72.24,47.2408,24.2599,0.030690537084398978,0.11118759764055094,0.024203688181056185,0.029153103137038727,1.0,1,1.0
95.44,14.350072825332733,43.0125,-0.2329,60.6734,-1.2103,0.338,-16.503766199737758,54.5778,68.8177,24.4196,0.03531014249790449,0.10815901980376424,-0.023631713554987235,0.02973284028873946,0.6234898018587336,0,1.0
92.44,14.258914147261148,35.0007,-0.2172,-39.2696,-1.1736,0.3857,-16.695944263265226,39.0706,75.2413,24.264,0.04262224145391603,0.09532640949554892,-0.038985341511591644,0.030077451099382153,-0.22252093395631434,0,0.0
93.5,14.017553856430313,28.5912,-0.1734,-70.6056,-1.111,0.4463,-16.548201402826823,45.8641,64.0612,24.1742,0.016042780748663103,0.07786814041416043,0.005376344086021506,0.029896580763981218,-0.900968867902419,1,0.0
93.25,13.438051104841072,23.4637,-0.1396,-57.6311,-1.0294,0.4505,-16.633634211370705,44.4045,42.243,24.03,0.013404825737265416,0.08151893466500207,-0.00267379679144385,0.028795977001450757,-0.9009688679024191,0,1.0
92.19,14.657595282110147,24.7642,-0.1365,-109.3524,-0.9332,0.4257,-16.878331270724697,37.9957,26.6149,23.8347,0.02234515674151212,0.04932304581135904,-0.010093417803070952,0.027805366200053905,1.0,0,0.0
88.81,15.179329478001492,31.622,-0.2235,-162.0771,-0.8342,0.3443,-17.190021708598774,24.1201,16.3905,23.4456,0.03164058101565142,0.07372811956187943,-0.02545813672775149,0.02709901769148641,0.6234898018587336,0,0.0
90.19,15.23010103126416,37.5333,-0.268,-81.2203,-0.7307,0.2876,-16.859099274191138,36.0406,13.0771,23.2877,0.02627785785563815,0.0798661954594056,0.015538790676725542,0.028012517762764505,-0.22252093395631434,1,0.0
92.56,14.800655858428643,30.5493,-0.2543,29.3414,-0.6302,0.3103,-16.564318815542745,52.1708,18.2465,23.3707,0.04116248919619708,0.07226142135237715,0.02491418447569483,0.030009937499334848,-0.900968867902419,1,1.0
96.5,15.411235070072205,31.2271,-0.1446,138.0014,-0.5342,0.3909,-15.566482927896562,68.6175,36.6713,23.8065,0.03430051813471505,0.11237267132925882,0.025177945394667,0.029379713046586188,-0.9009688679024191,1,1.0
94.06,14.717418755265642,31.7693,-0.111,73.5961,-0.4406,0.4103,-16.18470711581269,54.1922,58.0453,23.9782,0.030618753986816877,0.11688533751490944,-0.02720033095459712,0.029372534736827972,1.0,0,1.0
94.06,14.939303470207323,27.971,-0.0646,22.7847,-0.3565,0.3256,-16.18470711581269,54.1922,72.2691,24.118,0.0212630236019562,0.08807944273986242,0.011397849462365616,0.02796782284723314,0.6234898018587336,0,0.0
93.5,14.763920307076493,25.2938,-0.0296,-17.2494,-0.2926,0.2035,-16.578806296375983,50.3931,71.0091,24.1202,0.02000000000000005,0.05538925879553231,-0.004047720494247928,0.025705598701841546,-0.22252093395631434,0,0.0
93.38,14.661207566242654,26.0334,-0.0053,-41.8566,-0.243,0.1099,-16.83648168513574,49.4642,59.4871,24.0556,0.031484257871064444,0.048375430253246594,-0.0059612518628912314,0.027249746414081677,-0.900968867902419,0,0.0
93.69,14.809651195077048,25.2553,0.0281,-95.6836,-0.2012,0.0703,-16.530629119246612,52.3031,43.3465,24.0035,0.016757391397160776,0.011998250255171133,-0.0026612731530764318,0.027585002980071216,-0.9009688679024191,1,0.0
91.31,14.70545772517636,23.5248,-0.0044,-166.6667,-0.1644,0.0059,-16.81006218482917,33.9828,27.3073,23.7961,0.021903405979629833,0.04165388446005855,-0.0074999999999999754,0.027540827903882986,0.6234898018587336,0,1.0
91.63,14.82845638302299,23.6212,-0.0254,-94.6442,-0.1336,-0.0324,-16.487519056832493,37.6531,18.2391,23.663,0.015606242496998875,0.04401386130245542,0.006923076923076873,0.025937394052017733,-0.22252093395631434,1,0.0
91.94,14.695842865629347,25.6475,-0.053,-63.0577,-0.1157,-0.0434,-16.082012514459446,41.5858,15.299,23.5978,0.024472482053513163,0.041753892311995285,-0.003360433604336068,0.025756856471805235,-0.900968867902419,1,1.0
89.88,15.266890399986968,28.6979,-0.1466,-113.7793,-0.1102,0.0164,-16.716030701906863,27.2882,17.3175,23.3834,0.023587004895416163,0.05365344646202006,-0.020381471389645828,0.023999308041727143,-0.9009688679024191,0,1.0
83.69,15.547537892407501,38.8876,-0.4018,-166.6667,-0.1206,-0.0037,-17.199487210361102,11.9091,16.5721,22.6998,0.07922093440076468,0.13919946431246094,-0.07145234661045155,0.028491349668332104,1.0,0,0.0
85.25,15.683984278619123,47.0393,-0.5622,-90.3602,-0.1381,-0.0499,-16.620748024527554,25.1908,13.3069,22.3205,0.039648093841642175,0.15540870500212817,0.01633285646161188,0.029394283653814635,0.6234898018587336,1,0.0
83.5,15.372749713571828,53.8774,-0.7367,-72.4988,-0.1675,-0.1861,-17.074468301964487,20.7945,9.963,21.8951,0.0457485029940119,0.1606660851058,-0.03188405797101449,0.031842831593020204,-0.22252093395631434,0,1.0
80.5,15.640592127685263,60.5959,-0.9531,-124.4647,-0.2116,-0.3184,-17.464322966886982,15.1345,8.384,21.3524,0.04273291925465836,0.14744478372454614,-0.03880597014925373,0.03411612351848604,-0.900968867902419,0,0.0
84.5,15.635209557956111,59.6461,-1.0069,-33.1336,-0.2715,-0.3986,-17.077024365847038,41.6188,10.6163,21.3469,0.05100591715976334,0.0777396249572538,0.04475766567754704,0.036068289447355927,-0.9009688679024191,1,0.0
86.06,15.325702776607946,52.3929,-0.981,68.7708,-0.34,-0.4349,-16.650710222097604,49.3278,21.9692,21.5667,0.045782012549384125,0.09156709185920879,0.010212466251907554,0.03897075156257827,1.0,1,1.0
84.81,14.927236814768369,46.5903,-0.9581,57.7252,-0.4162,-0.4357,-16.95590583102452,43.5659,40.9802,21.6391,0.01320598985968641,0.08882532083127304,-0.007373595505617924,0.03810100995058392,0.6234898018587336,0,1.0
85.25,14.878772314657114,38.3806,-0.9005,71.4235,-0.4995,-0.4095,-16.66745334697271,46.3246,61.4084,21.7567,0.016070381231671607,0.09116731857312918,-0.0029239766081871343,0.03814742382405119,-0.22252093395631434,1,0.0
83.31,15.448391717490743,39.4778,-0.876,-88.3854,-0.5958,-0.3645,-17.131825240847423,36.4928,67.7791,21.6786,0.03745048613611816,0.04282564372238059,-0.019882352941176445,0.03944522423231169,-0.900968867902419,0,1.0
82.13,15.054754265975332,40.4842,-0.8526,-110.395,-0.6999,-0.3616,-17.35544329727274,31.4224,59.8574,21.4517,0.02215999025934486,0.06742123001906612,0.0,0.039302522768704565,-0.9009688679024191,0,0.0
81.44,14.884007566252263,42.8684,-0.8197,-105.7216,-0.8087,-0.3583,-17.51152949024314,28.5254,40.5542,21.2063,0.012278978388998036,0.07129956663821603,-0.0014713094654242832,0.0326083271675279,1.0,0,0.0
82.06,14.934807764334453,39.288,-0.7681,-51.654,-0.9053,-0.3183,-17.346601084346236,35.2323,23.8624,21.0928,0.021325859127467706,0.06558636122278684,-0.004609412906356082,0.030776103696110446,0.6234898018587336,1,0.0
80.0,15.641880932772585,40.3231,-0.7666,-120.5154,-0.9778,-0.2045,-17.65676342063697,25.352,13.886,20.8503,0.03049999999999997,0.05307837297305075,-0.02510358274433344,0.029251253396709254,-0.22252093395631434,0,1.0
78.0,15.551123042861535,44.6298,-0.8129,-140.1776,-1.0401,-0.1905,-17.874721792945184,18.9148,11.4189,20.5267,0.036923076923076864,0.07808366663906044,-0.022678862297957677,0.02867026916355111,-0.900968867902419,0,0.0
77.44,15.448000909370794,49.5006,-0.8633,-105.8854,-1.0908,-0.1403,-18.037394863258317,18.11,11.5805,20.2698,0.03228305785123967,0.08875765917769289,-0.003987138263665624,0.02679798323269874,-0.9009688679024191,0,0.0
77.63,15.120188327671809,53.3972,-0.8858,-63.4372,-1.123,-0.019,-17.922916135891636,20.9722,13.9419,20.1046,0.020095323972691,0.0856221959153626,0.00896802703405248,0.02422931437502943,1.0,1,0.0
79.69,15.411194516935527,45.9317,-0.824,43.0867,-1.1416,0.0659,-17.74587239437113,46.3741,22.4806,20.1764,0.034508721295018197,0.052784441228365876,0.025743338911056766,0.02635958751856261,0.6234898018587336,1,1.0
79.81,15.34668439668391,38.3523,-0.7484,108.8976,-1.1532,0.0878,-17.54548879228977,47.6005,37.4755,20.2941,0.021175291316877554,0.05372497425360076,-0.005482866043613679,0.026870078527083202,-0.22252093395631434,1,1.0
79.19,14.875798078666987,31.2834,-0.6762,65.0522,-1.1503,0.1148,-17.675241897113256,41.4747,54.5222,20.3568,0.030054299785326373,0.05140788336084248,-0.021620953792933037,0.02613045989200402,-0.900968867902419,0,1.0
77.44,15.232116108114683,31.0865,-0.6452,-74.949,-1.1363,0.0955,-17.83546917863351,28.5234,60.2136,20.2443,0.026601239669421517,0.0516935631264108,-0.013503184713375825,0.02657458483301169,-0.9009688679024191,0,0.0
78.63,15.111251184438432,31.3099,-0.5723,-66.1901,-1.1106,0.1185,-17.694832690613257,43.5159,54.8025,20.2339,0.029378099961846656,0.043906513326644754,0.008076923076923018,0.02828449699029655,0.6234898018587336,1,0.0
76.13,15.237799520468945,33.3884,-0.5674,-102.5079,-1.0841,0.1402,-17.853013144509884,28.0599,38.253,19.9919,0.02863522921318806,0.0675473566794552,-0.02559836170485089,0.02901543399886859,-0.22252093395631434,0,1.0
73.75,16.04082587016701,41.3291,-0.6148,-151.1134,-1.051,0.1189,-18.135627227152604,19.7234,27.1488,19.6069,0.04406779661016949,0.10220381600354986,-0.016666666666666666,0.030372213659885537,-0.900968867902419,0,0.0
72.0,15.704200257642029,48.8438,-0.6954,-111.7937,-1.0198,0.0694,-18.29759518598995,15.4929,17.8207,19.1757,0.032222222222222124,0.12974754507006261,-0.007717750826901905,0.029902128189800065,-0.9009688679024191,0,0.0
72.75,15.727849297885195,53.1675,-0.7427,-69.0125,-0.9943,0.0813,-18.131410758099815,24.2026,18.7714,18.9322,0.039587628865979316,0.13196564583091241,0.010416666666666666,0.03063258529127403,1.0,1,0.0
72.0,15.443102877380314,53.6655,-0.8026,-43.0915,-0.9706,0.1086,-18.258916835237006,21.4404,19.9523,18.7047,0.030416666666666634,0.08483963923505858,-0.017064846416382253,0.03166471956067159,0.6234898018587336,0,1.0
73.38,15.362775362796414,54.4152,-0.8108,22.2734,-0.9467,0.0967,-18.141852705270008,37.7742,28.718,18.7094,0.03161624420823103,0.039033854639913615,0.015640138408304437,0.031375471851992874,-0.22252093395631434,1,0.0
73.69,15.038256342034177,45.9138,-0.7882,147.0937,-0.9231,0.1,-18.047789320794955,41.2067,39.1068,18.7878,0.03134753697923738,0.03798209476362318,0.009452054794520517,0.03239269641822885,-0.900968867902419,1,1.0
73.5,14.87929017194101,40.538,-0.7505,60.7624,-0.9029,0.0431,-18.128570227065644,39.5359,54.2321,18.8509,0.027210884353741496,0.03376496612893804,-0.010101010101010102,0.03210835487507037,-0.9009688679024191,0,1.0
70.5,15.154634954182763,41.8622,-0.7765,-127.8914,-0.8997,-0.0636,-18.225881677797968,21.961,57.8804,18.631,0.038156028368794295,0.06708174547796686,-0.03345215245407181,0.033263833745007645,1.0,0,0.0
68.5,15.927322600693046,47.9113,-0.8325,-141.1399,-0.9101,-0.1271,-18.40887534362129,16.0247,51.3086,18.2782,0.06379562043795627,0.11666903743256997,-0.028368794326241134,0.03670558579261861,0.6234898018587336,0,0.0
71.0,15.67467957922364,47.5231,-0.7834,-50.5997,-0.9209,-0.1084,-18.269736928301885,40.9605,37.8268,18.1998,0.06338028169014084,0.11029242079583296,0.04889939429753291,0.040180091040313885,-0.22252093395631434,1,0.0
72.69,15.390916082577812,42.5547,-0.6742,42.8795,-0.9308,-0.1089,-18.150500628138676,52.803,39.2445,18.3072,0.042096574494428426,0.09839844432791475,0.023802816901408418,0.03998296882873978,-0.900968867902419,1,1.0
70.88,15.288235106382446,35.9578,-0.6189,53.5841,-0.942,-0.0712,-18.25870755962625,41.6251,49.8755,18.2765,0.054599322799097134,0.0753754821765656,-0.024900261383959312,0.04222067888642728,-0.9009688679024191,0,1.0
70.0,14.8737524862212,32.3473,-0.5931,-7.7651,-0.9534,-0.0114,-18.32426896861442,36.8804,61.6979,18.2153,0.03214285714285714,0.07735804515983809,0.005313801522332393,0.04147620171411506,1.0,0,0.0
72.75,15.458596183193027,31.3264,-0.4877,118.3319,-0.9544,0.0955,-18.203355247386536,56.3265,64.4403,18.3984,0.039587628865979316,0.060532437603269935,0.013090098872023363,0.04239329793404634,0.6234898018587336,1,0.0
76.94,15.608952111694641,35.7036,-0.2764,141.247,-0.9438,0.2163,-18.041564451782087,72.4763,65.8664,18.868,0.082921757213413,0.13036887852448598,0.06491349480968855,0.04752384923456453,-0.22252093395631434,1,1.0
79.81,15.854065129054623,41.3062,-0.0052,130.1537,-0.9083,0.3676,-17.78745395612128,79.095,72.5743,19.4818,0.019546422754040876,0.1971686394481003,-0.000876314471707476,0.046343737812044886,-0.900968867902419,1,1.0
79.56,15.520640577259275,43.0539,0.2289,77.2334,-0.8465,0.4398,-17.9758270041934,77.0768,81.8752,19.9521,0.021995977878330818,0.1990266688719483,0.0031521876182070358,0.04582224716450381,-0.9009688679024191,0,1.0
79.31,15.032676252144363,44.4522,0.4277,51.5391,-0.7648,0.4628,-18.076033194341274,74.6945,88.6081,20.2521,0.01740007565250278,0.13554149940006227,-0.0047684778516751845,0.04374665189287466,1.0,0,0.0
80.25,15.205249230627155,47.1263,0.6125,56.8974,-0.6709,0.4859,-17.955774516849434,77.9044,90.3365,20.473,0.035763239875389465,0.05827187026815813,0.027134263407142003,0.04094341383661798,0.6234898018587336,1,0.0
82.25,15.423247224099176,50.8403,0.7999,166.6667,-0.5531,0.5742,-17.782710924019387,83.4781,91.1012,20.7367,0.031124620060790302,0.05229375937347788,0.016938674579624193,0.03771784767368293,-0.22252093395631434,1,1.0
80.0,15.463207375008228,53.8114,0.8756,49.5021,-0.4111,0.6757,-17.962232509230905,61.6195,87.2561,20.7165,0.025,0.051712403156903786,-0.015384615384615385,0.03600819022424008,-0.900968867902419,0,1.0
72.25,16.779845090965644,52.9303,0.7026,-166.6667,-0.2632,0.6294,-18.440385337031582,28.9647,75.3262,20.0284,0.05273356401384086,0.17590022168520697,-0.010273972602739725,0.03582161434571446,-0.9009688679024191,0,0.0
69.75,16.240649598803714,53.4597,0.4483,-99.7645,-0.1237,0.5203,-18.640599910520717,23.8651,52.2655,19.2513,0.03756272401433698,0.2642522842613226,-0.017605633802816902,0.036363601032862444,1.0,0,0.0
72.0,16.03338718387133,51.7581,0.2506,-54.4866,0.0098,0.4646,-18.481041811041305,36.4521,31.4678,18.8311,0.03638888888888895,0.269235466860672,0.03686635944700464,0.036043727035153406,0.6234898018587336,1,0.0
71.06,15.809938861408597,49.974,0.0264,-41.1223,0.1335,0.4386,-18.61062319614775,33.5551,19.1071,18.4718,0.029130312412046062,0.20068428631752167,0.014273479874393376,0.030664582555016712,-0.22252093395631434,0,1.0
70.75,15.45820934355006,48.5467,-0.1844,-16.8578,0.2434,0.339,-18.69266170403425,32.4906,20.4166,18.2779,0.01865724381625432,0.0507333993511289,0.002692743764172303,0.03057566466123805,-0.900968867902419,0,0.0
70.25,15.203478767418092,47.8848,-0.3707,-34.4567,0.3296,0.1441,-18.751922188086564,30.5375,26.4137,18.1997,0.01523131672597855,0.043116095320252575,-0.01056338028169014,0.029899198546002825,-0.9009688679024191,0,0.0
72.25,15.529921090834575,39.9846,-0.4605,141.6743,0.3845,-0.0754,-18.668811896538628,46.5905,39.7141,18.3273,0.03806228373702422,0.042373944880042445,0.022936429279343123,0.031965419354454974,1.0,1,0.0
76.5,16.214505317015142,39.8314,-0.3994,166.6667,0.405,-0.1987,-18.480256354572425,66.9059,55.8549,18.7764,0.04823529411764703,0.12422509107177093,0.04522475748053016,0.033212624778680734,0.6234898018587336,1,1.0
77.5,15.764615740317554,40.8434,-0.2902,99.2734,0.3882,-0.2751,-18.338318191685598,70.2358,75.5702,19.2342,0.035483870967741936,0.15991827058052827,0.019736842105263157,0.03364854986937589,-0.22252093395631434,1,1.0
74.88,15.23825762213743,39.7966,-0.2274,45.6488,0.3456,-0.3625,-18.42458113751824,52.8278,85.6186,19.3568,0.04006410256410257,0.14268370805091754,-0.030679611650485494,0.03515496012578615,-0.900968867902419,0,1.0
74.06,14.965291449912987,36.6972,-0.1623,-1.9703,0.2798,-0.4759,-18.48558608217932,48.1582,84.6692,19.3383,0.03470159330272742,0.09798172538434093,-0.028721311475409805,0.033351763054674806,-0.9009688679024191,0,0.0
76.0,15.2498331263715,34.5873,-0.0516,19.4611,0.193,-0.4996,-18.403658697455832,58.9016,73.9977,19.4208,0.02381578947368424,0.0639932443565663,0.01590696430958425,0.03197706960060953,1.0,1,0.0
78.25,15.308841753933557,37.6764,0.094,118.021,0.1012,-0.3558,-18.308725206645978,68.3965,69.1246,19.6319,0.03514376996805112,0.081994101436947,0.029605263157894735,0.031852557708525756,0.6234898018587336,1,1.0
77.0,15.141019612483621,41.9164,0.1815,85.2957,0.0161,-0.1994,-18.389567724841264,58.9403,69.2849,19.7058,0.043116883116883026,0.07770808594423967,-0.008881451924314554,0.03325121477900944,-0.22252093395631434,0,1.0
76.25,15.078422140340843,38.1688,0.2266,-20.6565,-0.0525,-0.0916,-18.459978386838788,53.4029,70.7089,19.724,0.028721311475409805,0.071542283512472,0.0024980278727320237,0.034257621544924996,-0.900968867902419,0,0.0
73.31,15.258799666753758,33.7708,0.1684,-138.0591,-0.0982,-0.0038,-18.53826110129311,36.5685,58.9944,19.4666,0.041876960851179826,0.08598830817913759,-0.024224677226141265,0.03692218595744512,-0.9009688679024191,0,0.0
77.5,15.605451875355527,30.793,0.2124,38.1461,-0.1237,0.1009,-18.42565834511549,59.3799,48.616,19.5813,0.03225806451612903,0.08962632715907519,0.024725637974348864,0.0363417640353556,1.0,1,0.0
81.5,15.830080322983084,34.7218,0.3476,149.7398,-0.1246,0.2292,-18.26407372813376,71.5773,46.3829,20.0133,0.03374233128834356,0.1352900321286344,0.01875,0.03489246775242525,0.6234898018587336,1,1.0
82.25,15.176179627934335,38.5701,0.4886,94.6227,-0.0978,0.3227,-18.16844819289713,73.4461,63.1928,20.4539,0.0235866261398176,0.1676012887517784,0.009202453987730062,0.033702743269632816,-0.22252093395631434,1,1.0
81.63,14.851431862191786,42.0346,0.5972,63.8804,-0.0439,0.3325,-18.23846079399626,68.7735,79.9786,20.7513,0.0207031728531177,0.16899664117428778,-0.006087909411907951,0.03176665029853433,-0.900968867902419,0,1.0
83.88,15.097222156453583,46.5905,0.74,93.0195,0.0329,0.3521,-18.148034412743442,75.767,91.0017,21.1494,0.0350500715307582,0.1023669702213774,0.029202453987730005,0.03180149812133741,1.0,1,0.0
